Nobreak TS Shara Professional Universal 1500VA/1050W Bivolt - Linha XPro - TS 4536;; 1.299,90; 120,36;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=3;BRL;;
Nobreak SMS Tech 1400VA Entrada Bivolt e Saída 220V - 29306;; 899,91; 83,32;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=3;BRL;;
Nobreak TS Shara Universal 1400VA/700W 1BS 7AH Bivolt E/S - TS 4513;; 749,90; 69,44;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=3;BRL;;
Nobreak SMS Pro 700VA Bivolt E/S, Wifi - 29400;; 879,91; 81,47;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=3;BRL;;
Nobreak APC Back-UPS 700VA Bivolt 115V - BVX700BI-BR;; 549,90; 50,92;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=3;BRL;;
Nobreak APC Back-UPS 700VA Mono 220V - BVX700I-BR;; 639,90; 59,25;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=4;BRL;;
Nobreak APC Smart UPS Senoidal Interativo, Monovolt, 230V, 2000VA/1300W, Rack - SMC2000I2U-BR;; 4.999,90; 462,95;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=4;BRL;;
Nobreak APC Smart-UPS RT 2200VA Monovolt 110V Dupla Conversão - SURTA2200XL-BR;; 6.799,90; 629,62;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=4;BRL;;
Nobreak APC Smart-UPS RT 10KVA Tri-Mono 230V Dupla Conversão - SRT10KXLI;; 29.999,90; 2.777,77;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=4;BRL;;
Nobreak APC Smart-UPS RT 10kVA Bifásico 208V Dupla Conversão - SRT10KXLT;; 31.999,90; 2.962,95;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=4;BRL;;
Nobreak APC Smart-UPS RT 1000VA Mono 220V Dupla Conversão Online - SURT1000XLI;; 4.599,90; 425,92;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=4;BRL;;
Nobreak APC Smart-UPS Online 15kVA Trifásico 220V/380V/415V Rack/Torre - SRTG15KXLI (Sob encomenda);; 61.999,90; 5.740,73;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=4;BRL;;
Nobreak APC Smart- UPS X 3000VA 2U Mono 230V - SMX3000HV2U-BR;; 11.499,90; 1.064,81;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=4;BRL;;
Nobreak APC Smart UPS Senoidal Monovolt 230v 2200va/1980w Rack - SMT2200I2U-BR;; 6.999,90; 648,14;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=4;BRL;;
Nobreak APC Smart UPS Senoidal Interativo Monovolt 115V 3000VA/2700W Rack - SMT30002U-BR (Cabo Padrão Americano);; 7.999,90; 740,73;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=4;BRL;;
Nobreak APC Easy SRV 20KVA Rack Tri-Mono 230/415V Dupla Conversão - SRV20KUXI-IN (Sem Baterias Internas);; 18.999,90; 1.759,25;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=4;BRL;;
Nobreak APC Smart- UPS RT Rack/Torre 5kVA Mono 230V Dupla Conversão - SRT5KXLI;; 15.999,90; 1.481,47;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=4;BRL;;
Nobreak APC Easy UPS SRV 6kVA 230V Torre Dupla Conversão - SRV6KI S/ Extensão de Bateria;; 13.999,90; 1.296,29;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=4;BRL;;
Nobreak APC Easy UPS SRV 3KVA 230V Torre Dupla Conversão - SRV3KI-BR S/ Extensão de Bateria;; 5.399,90; 499,99;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=4;BRL;;
Nobreak APC Easy UPS SRV 2KVA 230V Torre Dupla Conversão - SRV2KI-BR S/ Extensão de Bateria;; 3.699,90; 342,58;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=4;BRL;;
Nobreak APC Easy UPS SRV 1KVA 230V Torre Dupla Conversão - SRV1KI-BR S/Extensão de Bateria;; 2.799,90; 259,25;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=4;BRL;;
Nobreak APC Easy UPS SRV 10KVA 230V Torre Dupla Conversão - SRV10KI S/ Extensão de Bateria;; 17.999,90; 1.666,66;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=4;BRL;;
Nobreak APC Easy UPS E40kVA Trifásico 380/ 400/ 415V (Sem Baterias Internas) - E3SUPS40KHB (Sob encomenda);; 61.999,90; 5.740,73;12;2025-09-01;energia;https://www.ifontech.com.br/;https://www.ifontech.com.br/perifericos/energia/?pg=4;BRL;;
